ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,RATE
272,39415729,1032873,25149200,39047943.0,9355378,-70718.41,367785,38165.0,207.9,-942001.0,-75095058.0,-7672.0,19.0,-0.58,86.07,-7.27,-0.00185,-0.8,1.26,63.8,19.81492027,99.07,20.59048356,MED,NO,-2.6486,-0.81,-179.42,0.0205,VTKGN,111.34,-59.8833453,-236.8,-26.95,-716.8245249,27.03,-192.8980176,1.5573,-0.0049,B
35,57979300,30297385,46011847,25029274.0,56223115,14857.26,32950027,60779.0,694.11,6557133.0,4030288.0,1878.0,33.0,11.66,27.77,-0.1,-1.64e-06,-0.1,8.41,79.36,47.77,43.17,24.48,HIGH,YES,0.0481,21.25,25.63,0.7935,VTKGN,-104.58,7.11,17.63,48.84,42.41,19.33,10.13,0.7755,0.226,B
1071,107064734,80849572,105077408,92082670.0,9989144,11518.36,14982064,564313.0,95.13,2016360.0,4404644.0,450.0,49.0,2.08,81.44,-0.79,-5.27e-06,-0.97,6.97,98.14,1.09,86.01,20.59048356,VHIGH,NO,0.0644,1.35,10.76,2.5071,VTKGN,-77.49,4.18,4.86,41.23,126.64,22.10545161,61.99,0.993,0.0112,B
403,3916170910,1137657495,2062430994,1984664981.0,1806918050,864288.89,1931505928,28144897.0,389.84,527058780.0,347444074.0,2364.0,16.0,14.72,54.45,0.04,3.61e-07,0.05,5.53,52.66,28.34,50.68,73.77139511,LOW,NO,0.022,5.1,22.07,0.9125,VTKGN,709.57,9.16,15.1,55.19,51.69,49.92,27.32,1.3848,0.1303,A
47,203792857,97873740,123924930,62706489.0,92267507,29653.01,141086368,966138.0,180.56,-2528347.0,-3809540.0,1730.0,51.0,-0.3,25.36,4.31,2.82e-05,3.82,4.45,60.81,45.83,30.77,49.43,VHIGH,NO,0.0546,-3.46,14.55,1.1795,VTKGN,0.45,-1.86,-5.7,-22.93,-19.97,43.38,-2.39,0.6109,-0.1794,C
8,18922503,10288746,12977235,11105304.0,20620239,6067.14,7817199,60233.0,153.88,883170.0,895118.0,200.0,16.0,5.18,35.04,0.26,6.77e-06,0.26,3.79,68.58,13.77,58.69,13.17,VHIGH,YES,0.1053,11.99,32.06,0.3581,VTKGN,21.46,4.87,8.5,19.87,24.35,13.22,5.25,0.9796,0.0826,C
325,69137578,5809083,23281228,5906009.0,72398186,16.29,63231569,158607.0,570.06,-2117781.0,-11486800.0,-575.0,7.0,-2.44,-1.89,3.83,4.39e-05,3.19,5.56,33.67,49.31,8.54,17.35,LOW,YES,0.1377,9.95,0.02,2.1913,KUHMP,-3.14,-18.3,-98.09,-20.75,-112.56,11.69,-15.87,1.2142,0.3171,D
482,660991593,196906753,344763805,361856350.0,413614532,75331.78,299135243,667454.0,659.67,28623653.0,14843818.0,1369.0,51.0,5.17,45.78,1.23,1.71e-05,1.23,0.35,52.16,14.03,54.74,14.51,MED,YES,0.2622,10.75,11.4,1.5312,VTKGN,4.79,2.15,4.15,43.12,29.13,12.03,4.67,1.3444,0.1301,B
887,24422338,3918123,5825945,11498423.0,16096158,3447.5,12923915,72357.0,247.63,1805075.0,595666.0,69.0,22.0,8.81,29.47,2.3,2.87e-05,2.37,1.9,23.85,45.82,47.08,4.09,VHIGH,NO,0.0472,-10.46,14.12,0.2598,VTKGN,3.08,2.58,5.32,41.98,17.89,23.4,4.78,2.1654,-0.3961,D
406,823396781,414207335,459917260,637999658.0,476061165,356237.15,185397124,1321129.0,423.92,298339170.0,221018430.0,11051.0,5.0,39.02681125,65.34,-4.39,-0.000113,-9.718768285,3.99,55.86,16.10244444,77.48,0.14,MED,YES,4.1378,31.85,43.26,0.051,VTKGN,-14.08,29.11,40.21,298.34,314.9,69.71707933,66.15,1.3983,0.1835,A
398,265793970,72418867,129445227,229219365.0,201943561,70712.27,36574605,614311.0,298.73,25027320.0,25008281.0,1148.0,38.0,12.44,83.91,-3.18,-0.000176,-3.5,7.71,48.7,16.10244444,86.24,12.29,MED,YES,0.0689,11.59,26.6,0.3738,VTKGN,-4.19,9.77,11.31,223.27,297.66,18.27,16.52,1.8036,0.0934,A
1060,127817641,21031565,46182031,62930517.0,179355450,21698.74,64887124,289667.0,800.69,7505994.0,9787936.0,4698.0,29.0,8.32,47.86,-0.89,-2.46e-05,-0.92,1.36,36.13,0.14,49.23,7.26,MED,YES,0.4768,16.9,16.98,1.7544,VTKGN,-6.75,8.94,16.19,45.49,74.92,15.68,6.89,1.9895,0.3196,B
790,24555872,13371058,15983731,?,20370667,5606.57,9014440,25230.0,146.55,2161790.0,1794043.0,251.0,16.0,10.44,49.34,-0.36,-8.1e-06,-0.39,4.64,65.09,18.33,63.29,52.6,VLOW,YES,0.0367,11.9,22.83,1.336,VTKGN,-28.48,8.19,12.0,60.05,59.76,17.05,10.56,1.2732,0.2129,B
449,40483387,9985616,10581045,21383373.0,91511769,7695.8,19100014,91385.0,1307.31,4476839.0,2708112.0,275.0,30.0,11.46,41.8,0.51,2.43e-05,0.53,0.79,26.14,19.47,52.82,31.14,HIGH,YES,-0.0449,5.52,19.01,0.4976,VTKGN,8.99,6.69,12.66,89.54,74.26,10.07,4.06,2.2561,0.0685,D
830,25677412,8816186,9666843,17993187.0,22622885,5942.14,7684225,77734.0,370.87,1840010.0,2493844.0,2463.0,23.0,8.15,50.36,-0.73,-2.16e-05,-0.78,3.49,37.65,4.23,70.07,11.56,HIGH,YES,1.5019,16.89,23.14,0.2876,VTKGN,-19.63,10.01,14.67,36.35,67.75,15.19,15.16,2.0119,0.2543,B
586,104840317,66732969,74717808,51666383.0,123486583,26135.31,53173934,375604.0,224.93,-5403577.0,-3968934.0,-433.0,59.0,-4.76,40.55,1.66,3.85e-05,1.54,7.77,71.27,29.6,49.28,64.67,MED,NO,0.0057,1.23,24.93,2.0726,VTKGN,-1.77,-3.77,-7.39,-59.06,-61.96,13.08,-4.59,0.9453,0.0594,C
405,128695700,70762414,84910945,64577392.0,124817889,39784.56,64118308,2605305.0,413.3,20934363.0,7365596.0,2637.0,19.0,16.32,41.22,2.64,5.15e-05,2.87,5.27,65.98,33.37,50.18,23.64,VLOW,YES,0.0148,10.98,30.91,2.1743,VTKGN,4.72,5.58,11.89,117.46,68.88,31.75,9.84,1.2169,0.1868,C
1031,80750979,967289,22875317,61600794.0,85695469,1767.35,19150186,570250.0,616.51,-1960508.0,-3708630.0,-236.0,4.0,-0.58,71.75,-1.5,-6.72e-05,-1.38,1.12,28.33,5.8,76.28,17.53,MED,YES,-8.8387,13.14,2.19,0.0817,VTKGN,4.94,-4.34,-5.83,-24.39,-63.05,7.61,-5.91,2.7216,-0.1426,B
956,136129089,36615268,46956496,?,169204768,54616.9,53636074,563586.0,257.93,22464285.0,14042989.0,10096.0,44.0,18.24,55.95,0.18,5.69e-06,0.2,3.66,34.49,13.64,60.6,24.08,VHIGH,YES,0.3797,15.82,40.12,1.1372,VTKGN,73.8,10.76,18.44,302.55,299.25,42.09,13.13,1.9366,0.2208,B
209,280549106,27237310,257769834,251127980.0,15349380,15543.42,29421126,385033.0,807.86,12922890.0,13294248.0,4748.0,2.0,5.37,84.52,-13.12,-6.84e-05,-9.718768285,10.92,91.88,1.78,89.51,20.59048356,MED,YES,0.0284,1.52,5.54,1.4534,VTKGN,-6.87,4.63,5.24,92.31,113.15,22.10545161,103.2,1.0532,0.0215,B
910,38326096,588000,15087130,?,43641597,-38815.06,22030029,415883.0,739.69,-7358812.0,-43440308.0,-2838.0,10.0,-9.5,2.58,1.89,3.75e-05,0.93,0.99,39.37,38.85,42.52,4.89,LOW,NO,0.0477,-16.61,-101.28,0.6209,VTKGN,-51.61,-59.8833453,-99.81,-48.1,-283.92,10.23,-99.54,1.7102,0.3908,D
360,237693266,30533505,65042127,?,354337971,80615.21,127131594,465971.0,551.93,31318755.0,23529727.0,4057.0,14.0,15.83,34.31,-0.06,-1.72e-06,-0.07,0.65,27.36,6.75,46.51,46.47,VHIGH,NO,1.7512,0.97,33.92,0.1484,VTKGN,-147.27,11.43,23.82,108.0,112.04,12.48,9.17,1.766,0.0491,B
70,24260745,6298912,15442249,?,34112903,4412.1,18382812,31583.0,480.46,-127932.0,450686.0,54.0,33.0,-0.22,6.92,1.93,3.57e-05,1.83,1.4,63.65,23.34,24.23,10.61,VHIGH,NO,-0.0678,-2.72,18.19,0.4871,VTKGN,1.95,1.74,7.97,-3.05,14.82,4.35,1.82,0.5131,0.0862,D
373,25963921,667969,6238176,?,15890888,806.36,9478965,163102.0,180.58,-3464026.0,-1569191.0,-112.0,7.0,-11.94,38.98,-1.92,-3.22e-05,-1.51,4.78,24.03,29.23,63.49,2.85,LOW,YES,0.8014,9.18,3.11,0.7902,VTKGN,11.85,-6.04,-9.52,-48.79,-46.71,14.62,-20.87,3.542,0.1079,B
798,46973807,1701035,6018395,?,36293422,9170.4,30961093,486968.0,196.18,4125790.0,1332116.0,182.0,7.0,11.17,25.57,1.4,1.64e-05,1.45,1.41,12.81,33.03,34.09,24.75,MED,NO,-0.0005,-3.15,19.52,2.4746,VTKGN,4.75,3.5,9.91,114.61,52.92,47.63,5.25,4.3053,-0.0693,D
536,309923055,85158734,224410710,199080612.0,201246249,76711.46,110842443,417022.0,247.84,29056504.0,21901351.0,797.0,30.0,10.57,62.66,0.62,1.13e-05,0.7,4.36,72.41,19.35,64.24,16.26,VLOW,YES,-0.0239,4.8,24.75,3.9157,VTKGN,25.71,7.31,11.48,196.64,208.59,21.06,15.32,1.145,0.0641,A
259,39416579,8120305,11449798,38374967.0,18466573,-241.12,1041612,232983.0,233.75,-2315459.0,-1108557.0,-112.0,10.0,-2.99,92.26,-5.32,-0.000944,-4.6,2.57,29.05,19.81492027,97.36,9.65,MED,NO,-14.116,-6.92,-0.61,0.0896,VTKGN,2.71,-2.49,-2.74,-46.31,-33.64,29.2,-9.11,3.3907,-0.2026,B
361,25487473,8414431,13876462,12147804.0,28009467,9765.34,13339669,53555.0,123.39,1754967.0,1301432.0,221.0,11.0,7.65,39.31,0.72,1.51e-05,0.74,5.96,54.44,39.3,47.66,17.58,VHIGH,NO,0.0285,-1.68,38.31,0.6975,VTKGN,7.3,5.11,10.71,56.61,40.8,16.98,4.52,1.0313,-0.0603,C
163,56765775,15983314,20640323,?,135707280,8540.47,19196012,238368.0,1859.0,5732660.0,3869171.0,209.0,26.0,10.59,54.12,-0.08,-5.68e-06,-0.08,0.56,36.36,19.81492027,66.18,19.19,MED,YES,0.4329,8.68,15.05,0.067,VTKGN,-47.16,6.82,10.3,58.14,53.29,6.23,3.87,1.8522,0.0967,B
832,428845209,71555542,160349414,?,239092715,159281.74,121659023,1403398.0,247.76,60559488.0,45480073.0,582.0,31.0,16.32,60.66,-1.36,-2.67e-05,-1.67,2.03,37.39,12.83,71.63,21.01352224,VLOW,YES,-0.1316,12.55,37.14,1.4303,VTKGN,-19.89,10.61,14.81,128.76,144.24,33.73,28.37,2.3352,0.1166,A
507,63406045,36905016,41278437,41343946.0,62662581,17578.79,22062099,116322.0,202.79,8046107.0,3506499.0,5844.0,54.0,13.64,60.47,0.72,2.04e-05,0.77,5.16,65.1,17.36,65.21,47.58,VHIGH,YES,-0.7141,16.6,27.72,0.4198,VTKGN,11.43,5.73,8.82,268.2,156.51,22.64,7.49,1.0321,0.2186,B
677,260396841,210332378,217833612,68769409.0,213391239,38408.73,191627432,5192077.0,609.69,21810734.0,12971905.0,2207.0,24.0,8.95,15.63,4.32,4.81e-05,4.53,2.55,83.65,38.74,26.41,64.16,HIGH,NO,-0.0037,4.1,14.75,1.7972,VTKGN,2.21,5.14,20.47,72.7,37.15,29.36,5.22,0.5632,0.1363,C
479,217411728,96716240,166966838,129593908.0,141683521,52947.71,87817821,437951.0,150.89,9531799.0,15500460.0,6276.0,35.0,5.0,54.53,1.19,1.91e-05,1.23,2.88,76.8,24.42,59.61,33.21,HIGH,YES,0.008,5.56,24.35,2.403,VTKGN,13.95,7.45,12.68,62.75,143.32,17.33,15.37,0.9948,0.0738,B
1231,105376305,36367510,56787444,84330491.0,115281736,23375.9,21045813,171023.0,377.97,5080376.0,5262229.0,1698.0,44.0,5.24,67.87,-0.32,-1.77e-05,-0.33,6.73,53.89,0.9,80.03,15.43,HIGH,YES,-1.4804,12.88,22.18,0.2134,VTKGN,-17.36,4.96,6.39,29.88,40.33,13.52,5.95,1.5489,0.1562,A
1027,42906657,8147188,12601822,20746854.0,84711788,30107.39,22159804,44446.0,363.57,719094.0,1116605.0,93.0,27.0,2.44,31.69,-0.2,-7.56e-06,-0.2,2.48,29.37,5.69,48.35,8.22,MED,NO,-1.081,-6.75,70.17,0.4944,VTKGN,-8.3,2.6,5.38,10.06,21.78,5.72,1.84,1.9269,-0.1254,B
279,31271463,3054816,8535479,27346062.0,15821820,-133.23,3925401,164979.0,208.18,153126.0,-1765748.0,-215.0,10.0,2.75,80.09,-4.83,-0.000195,-3.95,4.58,27.29,19.81492027,87.45,8.12,MED,YES,0.5136,5.2,-0.43,0.1316,VTKGN,3.58,-5.3,-6.13,4.55,-58.54,26.43,-12.46,3.2677,0.0332,B
316,44248472,6686173,24072323,?,20040166,-1490.22,16555964,218730.0,178.93,-1239756.0,-4736759.0,-382.0,10.0,-1.69,52.43,2.92,3.54e-05,2.13,3.86,54.4,29.76,62.58,0.63,VLOW,NO,-0.343,3.19,-3.37,2.1373,VTKGN,-9.91,-10.17,-15.8,-22.55,-116.22,27.07,-31.88,1.6498,0.0502,B
926,58544982,381997,9480723,?,13401446,-74359.53,41256555,247645.0,248.17,-3021017.0,-76708315.0,-6288.0,20.0,-1.53,16.27,-4.24,-1.38e-05,-0.62,0.29,16.19,52.35,29.53,15.7,LOW,NO,0.0023,-4.77,-127.01,2.5347,VTKGN,135.95,-59.8833453,-249.15,-65.53,-716.8245249,14.98,-192.8980176,3.8987,-0.0907,D
132,111719817,27464230,87924970,?,61624427,32304.12,37849760,538120.0,237.02,9270199.0,12340628.0,426.0,21.0,9.44,53.04,0.32,5.28e-06,0.38,5.27,78.7,12.1,66.12,9.95,VHIGH,YES,0.8877,7.6,28.92,0.6373,VTKGN,87.35,12.1,18.03,63.43,118.09,30.19,28.0,0.9461,0.0755,B
590,242421302,144610484,158454663,97985632.0,272684507,113331.27,144435670,4589343.0,147.16,20278336.0,17903054.0,13288.0,35.0,8.62,38.37,3.04,5.74e-05,3.11,5.31,65.36,15.63,40.42,19.4,VHIGH,YES,0.0104,13.89,46.75,6.6271,VTKGN,4.03,7.08,20.05,286.21,354.3,39.98,9.21,0.9147,0.2213,B
1098,220763006,100731401,114329890,125641802.0,190279962,59183.27,95121204,3458612.0,335.0,24540918.0,11993960.0,10340.0,49.0,11.37,54.29,1.39,2.79e-05,1.5,4.98,51.79,18.29,56.91,27.96,MED,YES,0.0008,8.23,26.81,6.2136,VTKGN,8.14,5.43,9.87,423.12,326.42,43.75,9.95,1.4142,0.1507,B
857,66752822,23293160,32657700,36213861.0,40775584,11593.37,30538961,83050.0,146.15,1801973.0,1067976.0,49.0,38.0,3.49,38.53,1.82,2.43e-05,1.73,1.82,48.92,30.2,54.25,33.38,MED,NO,-0.3311,-1.65,17.37,1.3588,VTKGN,3.11,1.68,2.99,16.46,14.3,18.54,3.84,1.5644,-0.0256,C
242,41894580,2372616,31025901,35251977.0,14494640,5058.02,6642604,31460.0,201.31,3463252.0,2702171.0,204.0,46.0,9.85,67.44,-3.65,-7.97e-05,-3.98,1.9,74.06,19.81492027,84.14,8.03,MED,YES,-0.2062,7.56,12.07,0.5339,VTKGN,-5.61,6.67,7.94,49.48,49.98,32.06,24.14,1.2567,0.0472,B
1266,63266556,12313089,22496701,50421830.0,26934184,1030.96,12844726,241500.0,236.26,-196503.0,-2027446.0,-257.0,11.0,2.28,79.6,-5.74,-0.00012,-4.79,10.35,35.56,0.94,79.7,16.81,HIGH,YES,-0.0668,7.28,1.63,0.9437,VTKGN,3.21,-3.33,-3.9,-4.25,-73.67,19.49,-12.65,2.4353,0.0573,B
139,44399781,22924801,31544140,16271552.0,53110018,12216.73,28128230,47173.0,205.85,203552.0,-1873105.0,-677.0,28.0,0.74,5.51,1.83,3.45e-05,1.75,6.88,71.05,28.22,36.65,16.36,HIGH,YES,0.1765,13.97,27.52,0.5319,VTKGN,-0.93,-4.23,-10.81,1.47,-13.52,6.28,-3.53,0.7495,0.3967,C
413,7254476523,3540379378,5955596210,3515827105.0,6249700472,2000146.521,3313858932,22570730.0,408.37,295151258.0,111897096.0,1652.0,41.0,3.47,30.65,3.2,3.35e-05,3.07,6.53,83.71,31.71,33.49,23.52,MED,NO,0.0116,6.12,27.23,4.8971,VTKGN,1.66,1.04,3.24,81.23,34.46,22.22,2.0,0.8891,0.1483,B
851,69155286,18036666,26129132,14069192.0,26083870,-8415.02,55086094,511701.0,193.21,-6610511.0,-18674225.0,-2046.0,19.0,-8.32,9.46,9.88,4.68e-05,5.6,6.59,37.78,60.65,20.34,26.86,MED,NO,-0.1158,-12.56,-12.17,2.4471,VTKGN,-6.25,-26.36,-115.31,-80.66,-231.84,2.94,-72.84,1.4909,-0.096,D
588,45629172,19006987,26688059,40630930.0,27897298,8004.32,4998242,280361.0,126.23,-14966.0,343307.0,28.0,32.0,0.29,82.15,-0.53,-2.94e-05,-0.49,3.22,58.49,19.81492027,89.05,44.38,MED,NO,-0.5745,-3.67,17.54,0.1877,VTKGN,0.97,0.75,0.84,-0.22,0.07,23.46,0.02,1.57,-0.0545,B
397,166971048,108352298,113105886,79417438.0,132492531,26771.45,87553610,924753.0,151.42,-5003076.0,-8949520.0,-945.0,37.0,-2.74,19.22,2.14,3.24e-05,1.97,2.69,67.74,?,47.56,48.12,VHIGH,NO,-0.1749,-4.22,16.03,0.5054,VTKGN,-2.16,-5.2,-10.67,-10.56,-18.89,14.0,-6.75,0.9138,-0.0749,C
782,25550592,9156513,15339622,11527301.0,21820364,5281.6,14023291,491326.0,161.63,2787686.0,757340.0,108.0,15.0,12.37,34.96,1.5,2.34e-05,1.52,4.29,60.04,35.45,45.12,16.73,MED,YES,-1.8068,9.21,20.67,0.524,VTKGN,4.53,3.08,6.44,77.98,32.36,29.52,5.3,0.8736,0.234,C
336,31912332,380936,20617569,?,17059311,-5415.19,22826352,286486.0,145.81,-3817067.0,-7856234.0,-521.0,6.0,-9.63,7.68,0.68,5.07e-06,0.45,4.53,64.61,?,28.47,15.62,LOW,NO,-0.046,-2.55,-16.97,1.8126,VTKGN,-66.87,-22.98,-58.48,-50.06,-103.04,7.35,-46.05,1.111,-0.1121,D
1022,18031018,5210725,9926590,?,32026905,7439.05,5958892,135487.0,390.57,3025748.0,2058403.0,2058.0,15.0,20.09,39.22,-0.52,-2.77e-05,-0.56,4.19,55.05,19.81492027,66.95,12.63,MED,YES,3.3389,21.56,41.26,0.0746,VTKGN,-15.16,12.95,18.43,60.51,53.38,42.4,8.33,1.2537,0.4677,B
396,38774165,4268407,11312006,29824281.0,42032682,8039.38,8949883,145954.0,977.5,6434116.0,4783521.0,580.0,24.0,18.69,67.02,-1.26,-5.93e-05,-1.41,0.87,29.17,10.29,76.92,2.93,MED,YES,1.2902,14.07,20.73,0.4088,VTKGN,-11.75,12.36,17.21,155.98,163.91,23.38,16.09,2.7856,0.208,B
110,42329182,5574887,13992757,20753832.0,34121562,-915.5,21575350,157843.0,242.0,-7143679.0,-6144383.0,-852.0,34.0,-14.67,44.53,2.2,3.49e-05,1.74,1.73,33.06,41.32,49.03,23.63,VHIGH,NO,-1.3685,-1.21,-2.16,0.1986,VTKGN,-10.51,-13.19,-25.77,-185.55,-224.83,5.7,-25.37,1.5378,-0.1269,C
1034,22594937,9594963,11293641,?,16601842,3909.3,12519268,109921.0,210.15,1146735.0,501140.0,87.0,13.0,5.26,33.97,2.72,3.6e-05,2.81,3.65,49.98,41.44,44.59,32.48,HIGH,NO,0.0244,-16.96,17.3,1.0212,VTKGN,2.48,2.22,4.97,33.73,19.58,27.69,4.01,1.1996,-0.2828,D
1271,9785136,1990300,3672716,4389126.0,13128414,3266.04,5396010,108202.0,127.46,-589583.0,-408583.0,-111.0,21.0,-5.39,31.64,0.75,1.84e-05,0.71,4.06,37.53,22.48,44.86,27.62,MED,NO,-0.1237,2.43,33.38,0.5483,VTKGN,-3.27,-4.08,-8.98,-29.48,-21.15,27.5,-3.22,1.4937,-0.022,C
363,58186746,7315103,19423590,48542590.0,46368371,-2631.16,9644155,116341.0,324.25,1456631.0,-4313886.0,-372.0,22.0,3.96,85.22,-1.89,-9.11e-05,-1.6,1.94,33.38,0.64,83.43,18.35,HIGH,NO,-0.473,-0.25,-4.52,0.0611,VTKGN,8.79,-7.14,-8.31,23.31,-109.5,12.77,-14.76,2.5188,0.0504,B
965,21972342,2839602,9010043,3300956.0,16517086,-192.26,18671386,1597608.0,458.81,-3604114.0,-4823427.0,-573.0,11.0,-17.78,-8.67,3.16,2.8e-05,2.31,11.91,41.01,69.38,15.02,53.37,LOW,NO,-0.0926,-19.33,-0.88,2.2037,KUHMP,-8.24,-24.19,-97.02,-78.8,-105.45,18.3,-29.2,1.6399,-0.3381,D
991,57799063,27694440,33893578,37892966.0,44350154,13147.72,19906097,325891.0,461.98,4760392.0,5605938.0,762.0,27.0,11.97,66.78,-2.04,-4.55e-05,-2.19,5.21,58.64,23.7,65.56,21.52,MED,YES,-0.4289,8.53,22.75,0.4269,VTKGN,-6.87,9.67,15.51,113.26,169.53,19.56,16.07,1.171,0.0855,B
869,15033710,3054761,5733273,?,5848701,-1036.15,7661546,40106.0,177.23,-1785795.0,-3370221.0,-330.0,7.0,-10.12,15.16,8.08,6.17e-05,5.01,4.92,38.14,42.99,49.04,35.47,HIGH,NO,-0.0933,-1.09,-6.89,0.4152,VTKGN,-6.13,-20.17,-37.21,-34.97,-66.01,18.88,-57.62,1.6556,-0.0416,D
825,61314641,6120901,8608473,42845077.0,40891819,17142.0,18469564,130760.0,173.27,8622618.0,5735947.0,295.0,60.0,16.96,56.9,-2.66,-5.89e-05,-3.15,4.47,14.04,3.88,69.88,8.92,MED,YES,1.5841,10.56,27.96,0.4273,VTKGN,-6.2,9.77,13.68,86.23,78.33,62.77,19.15,5.4735,0.0745,B
258,33542202,3841864,9801130,?,20924825,5252.61,19809542,146769.0,427.04,2209380.0,1120722.0,203.0,10.0,6.83,31.61,3.81,4.03e-05,4.02,5.58,29.22,51.85,40.94,16.25,HIGH,NO,0.1559,-20.37,15.66,1.9381,VTKGN,2.76,3.34,8.16,70.56,44.79,30.24,6.7,2.0203,-0.345,D
652,743652023,278467039,288771524,?,640391302,330534.34,108946028,873.0,402.0,173417841.0,129549823.0,16047.0,29.0,25.98,79.92,-0.95,-5.61e-05,-1.25,11.52,38.83,16.10244444,85.35,14.09,MED,YES,3.5066,19.07,44.45,0.4581,VTKGN,-28.04,18.74,22.36,429.6,439.36,31.22,27.69,2.262,0.3209,A
1208,78896773,16435666,31131093,20828465.0,89044509,3088.47,58068308,85406.0,265.8,-5708187.0,-8907958.0,-464.0,13.0,-6.58,16.01,2.84,4.35e-05,2.46,3.57,39.46,48.51,26.4,51.05,MED,NO,-0.1809,-4.83,3.91,1.8031,VTKGN,-3.91,-10.76,-34.09,-57.8,-125.76,6.43,-13.95,1.241,-0.2484,D
793,50611365,13945860,27634402,?,66579798,-695.15,18920065,65948.0,496.86,-4311820.0,-6348755.0,-328.0,15.0,-7.15,47.09,-0.91,-3.2e-05,-0.79,3.77,54.6,19.81492027,62.62,0.05,MED,YES,5.4286,16.16,-1.37,0.1929,VTKGN,15.63,-12.24,-18.17,-43.9,-90.04,-0.74,-13.28,1.2154,0.3721,B
313,2612241260,1032164854,2222285102,?,2270533435,526011.05,1322464082,35632526.0,647.61,196874519.0,107270732.0,3902.0,50.0,8.04,44.23,1.85,3.18e-05,1.87,4.53,85.07,34.1,49.37,60.65,HIGH,YES,-0.019,10.04,20.14,1.9756,VTKGN,4.63,4.03,8.61,142.67,110.8,32.18,6.73,0.7039,0.1877,A
520,23806421,9383292,14844722,?,8738497,-11718.35,14322704,151480.0,128.51,-2020041.0,-19159161.0,-1151.0,11.0,-4.23,4.38,7.46,4.55e-05,2.56,3.86,62.36,53.36,39.84,12.5,VLOW,NO,-0.0976,-5.17,-49.22,1.2795,VTKGN,-22.98,-52.54,-105.84,-25.04,-193.69,14.9,-178.84,1.3663,-0.0127,C
88,25197537,12689734,13790241,10006632.0,22476688,5129.89,15190905,133228.0,241.68,676104.0,262083.0,24.0,6.0,3.03,17.89,1.84,2.72e-05,1.84,6.12,54.73,44.53,39.71,48.86,HIGH,NO,-0.0057,0.03,20.36,0.7172,VTKGN,1.89,1.03,2.65,12.29,6.71,14.06,1.64,1.0117,0.1226,D
786,657325763,402016678,490390099,?,786647714,93587.54,455484092,9367659.0,545.15,56186053.0,14360808.0,1240.0,45.0,8.61,23.87,1.93,3.33e-05,1.98,1.35,74.6,30.7,30.71,38.93,VLOW,YES,-0.0162,15.44,14.24,3.7017,VTKGN,2.6,2.11,7.37,100.11,43.33,17.73,3.09,0.8815,0.1696,B
478,98403832,15604595,50126605,85905314.0,155612754,10938.07,12498518,447782.0,1995.04,4909958.0,6114624.0,408.0,44.0,6.45,80.53,-0.68,-8.43e-05,-0.69,0.37,50.94,19.81492027,87.3,14.58,MED,YES,-0.5057,3.77,11.12,0.2406,VTKGN,-6.89,6.31,7.39,63.58,107.66,7.91,5.34,1.7508,-0.0368,B
97,22561608,14282338,15546948,13472809.0,29734527,6866.51,9088798,242216.0,277.89,2101527.0,1464450.0,6134.0,18.0,9.51,55.59,0.72,2.34e-05,0.75,5.2,68.91,?,59.72,35.59,MED,YES,-0.0539,13.08,30.43,2.2032,VTKGN,10.08,6.18,11.27,175.13,161.18,14.03,6.5,1.0366,0.2518,C
1237,24842581,8942901,13312649,11437149.0,24138330,6834.67,13405432,56792.0,151.81,273098.0,-160140.0,-110.0,26.0,2.56,16.65,0.48,8.68e-06,0.45,4.61,53.59,22.33,46.04,34.28,MED,NO,0.002,0.25,27.51,0.6727,VTKGN,-0.38,-0.62,-1.37,3.74,-2.19,7.95,-0.66,1.228,-0.0726,D
819,96076519,20779698,62227117,67854904.0,54365031,11906.91,28221615,651988.0,242.7,2454006.0,1705858.0,56.0,42.0,4.27,56.6,-1.2,-2.3e-05,-1.17,2.02,64.77,14.01,70.63,12.81,VHIGH,NO,-0.0153,-2.25,12.39,0.4331,VTKGN,-2.73,1.75,2.63,16.86,16.66,31.08,4.46,1.1973,-0.0915,B
410,32855346,5916864,17144146,26717315.0,20451268,9469.06,6138031,268940.0,131.1,1070758.0,980183.0,189.0,4.0,3.78,70.21,0.14,4.81e-06,0.15,13.19,52.18,9.07,81.32,0.64,LOW,YES,0.9914,6.12,28.82,0.5272,VTKGN,40.31,2.98,3.67,29.33,31.82,26.41,5.68,1.6706,0.0447,B
714,43289225,12754580,16894562,30758911.0,61889183,11339.83,12530314,137187.0,186.98,3137098.0,3061943.0,291.0,9.0,9.86,60.38,-0.37,-1.81e-05,-0.38,2.6,39.03,11.07,71.05,9.04,VLOW,YES,-0.1536,9.97,26.2,0.9433,VTKGN,-15.96,7.93,11.13,61.34,75.15,9.28,6.21,2.1209,0.0902,B
52,24183785,17573214,19235748,17930125.0,14329026,1595.18,6253660,22391.0,207.67,263380.0,-2353924.0,-75.0,17.0,1.77,6.31,2.63,6.03e-05,2.22,7.84,79.54,7.74,74.14,25.48,VHIGH,YES,-0.097,7.94,6.6,0.1605,VTKGN,-5.24,-9.21,-13.24,1.7,-15.24,9.26,-16.43,1.069,0.0684,C
